Customer_id,Age,Gender,ProductCategory,PurchaseAmount,PurchaseDate
3198,30,Prefer Not to say,Electronics,356.95,2024-02-08
3199,29,Female,Electronics,462.12,2024-03-10
3200,48,Male,Electronics,451.14,2024-07-20
3201,47,Prefer Not to say,Books,180.56,2024-01-28
3202,48,Prefer Not to say,Food & Beverage,50.28,2024-10-06
3203,52,Female,Apparel,250.43,2024-06-11
3204,62,Male,Home Goods,267.35,2024-09-08
3205,67,Prefer Not to say,Apparel,349.32,2024-09-13
3206,50,Female,Apparel,438.75,2024-11-28
3207,41,Prefer Not to say,Food & Beverage,201.64,2024-09-25
3208,65,Male,Food & Beverage,304.28,2024-10-29
3209,38,Female,Home Goods,365.11,2024-12-23
3210,59,Female,Apparel,189.64,2024-07-15
3211,30,Female,Books,151.26,2024-09-30
3212,31,Male,Electronics,494.87,2024-06-13
3213,69,Female,Food & Beverage,425.43,2024-12-05
3214,29,Prefer Not to say,Food & Beverage,213.79,2024-10-23
3215,53,Female,Electronics,166.23,2024-02-14
3216,59,Female,Food & Beverage,196.57,2024-02-03
3217,23,Male,Electronics,113.52,2024-04-01
3218,20,Female,Books,165.5,2024-10-08
3219,27,Male,Food & Beverage,357.29,2024-11-27
3220,66,Prefer Not to say,Electronics,335.86,2024-08-15
3221,30,Prefer Not to say,Apparel,101.83,2024-03-12
3222,25,Prefer Not to say,Apparel,95.81,2024-06-13
3223,33,Female,Food & Beverage,308.42,2024-03-19
3224,64,Male,Electronics,213.75,2024-08-18
3225,40,Male,Books,442.16,2024-02-06
3226,32,Male,Electronics,49.6,2024-10-21
3227,58,Female,Home Goods,397.69,2024-01-27
3228,66,Female,Electronics,320.72,2024-04-01
3229,61,Prefer Not to say,Apparel,430.86,2024-06-13
3230,33,Prefer Not to say,Electronics,287.24,2024-09-06
3231,52,Prefer Not to say,Electronics,171.04,2024-08-23
3232,59,Prefer Not to say,Home Goods,220.62,2024-04-22
3233,63,Female,Books,378.22,2024-09-30
3234,20,Male,Food & Beverage,137.31,2024-07-06
3235,44,Female,Home Goods,184.86,2024-05-24
3236,34,Female,Electronics,35.23,2024-05-19
3237,35,Male,Books,305.8,2024-07-06
3238,64,Prefer Not to say,Food & Beverage,227.23,2024-10-24
3239,41,Female,Food & Beverage,137.28,2024-03-18
3240,22,Female,Books,151.99,2024-03-04
3241,61,Prefer Not to say,Home Goods,408.43,2024-04-12
3242,32,Prefer Not to say,Home Goods,170.22,2024-02-11
3243,40,Prefer Not to say,Food & Beverage,139.48,2024-01-24
3244,32,Prefer Not to say,Apparel,145.21,2024-07-25
3245,55,Male,Books,392.68,2024-11-20
3246,36,Male,Food & Beverage,425.93,2024-05-03
3247,25,Male,Apparel,232.18,2024-01-05
3248,56,Prefer Not to say,Books,465.07,2024-01-23
3249,34,Female,Food & Beverage,436.88,2024-01-17
3250,67,Female,Electronics,251.98,2024-02-10
3251,45,Female,Home Goods,41.47,2024-12-09
3252,23,Prefer Not to say,Electronics,492.58,2024-04-16
3253,22,Male,Apparel,461.74,2024-12-07
3254,27,Male,Apparel,286.09,2024-04-18
3255,42,Prefer Not to say,Electronics,28.97,2024-11-19
3256,34,Female,Apparel,259.19,2024-06-22
3257,21,Female,Apparel,482.49,2024-07-03
3258,69,Female,Apparel,373.14,2024-05-31
3259,42,Male,Food & Beverage,119.67,2024-05-10
3260,61,Prefer Not to say,Food & Beverage,167.65,2024-08-07
3261,25,Prefer Not to say,Food & Beverage,407.34,2024-05-23
3262,59,Prefer Not to say,Home Goods,286.57,2024-04-11
3263,48,Male,Books,173.25,2024-03-08
3264,48,Female,Food & Beverage,424.13,2024-07-26
3265,61,Female,Home Goods,299.33,2024-09-18
3266,21,Female,Home Goods,350.63,2024-02-25
3267,39,Male,Books,373.26,2024-07-13
3268,28,Male,Books,463.6,2024-08-27
3269,45,Female,Apparel,341.83,2024-03-18
3270,47,Male,Electronics,88.21,2024-08-15
3271,51,Prefer Not to say,Apparel,477.41,2024-05-25
3272,52,Male,Electronics,441.06,2024-08-21
3273,31,Male,Apparel,335.91,2024-03-07
3274,52,Prefer Not to say,Apparel,367.95,2024-12-06
3275,39,Prefer Not to say,Home Goods,444.31,2024-12-20
3276,51,Male,Apparel,48.25,2024-07-05
3277,47,Female,Electronics,352.77,2024-06-28
3278,31,Male,Electronics,29.44,2024-04-18
3279,52,Male,Books,343.48,2024-05-31
3280,25,Male,Home Goods,114.97,2024-05-04
3281,31,Female,Home Goods,95.44,2024-02-19
3282,68,Male,Books,231.5,2024-09-26
3283,50,Prefer Not to say,Food & Beverage,412.38,2024-03-23
3284,25,Prefer Not to say,Apparel,320.72,2024-05-10
3285,34,Female,Electronics,458.06,2024-10-24
3286,62,Male,Food & Beverage,290.14,2024-12-11
3287,57,Female,Apparel,429.7,2024-09-16
3288,69,Female,Apparel,325.21,2024-06-27
3289,21,Male,Food & Beverage,264.74,2024-10-14
3290,62,Female,Home Goods,273.09,2024-01-02
3291,50,Female,Electronics,240.63,2024-03-13
3292,55,Prefer Not to say,Books,153.8,2024-10-25
3293,48,Male,Apparel,166.1,2024-07-08
3294,23,Female,Electronics,138.13,2024-05-25
3295,55,Prefer Not to say,Books,90.44,2024-02-07
3296,24,Prefer Not to say,Electronics,228.13,2024-12-26
3297,40,Prefer Not to say,Food & Beverage,304.14,2024-04-22
3298,66,Prefer Not to say,Books,81.18,2024-10-25
3299,25,Female,Food & Beverage,175.92,2024-02-20
3300,63,Prefer Not to say,Books,388.73,2024-12-05
3301,24,Prefer Not to say,Electronics,211.02,2024-09-24
3302,36,Prefer Not to say,Food & Beverage,383.06,2024-07-30
3303,55,Male,Food & Beverage,106.45,2024-12-24
3304,24,Male,Electronics,133.37,2024-06-20
3305,69,Male,Apparel,121.64,2024-04-15
3306,31,Prefer Not to say,Apparel,185.25,2024-11-08
3307,25,Female,Books,116.7,2024-06-01
3308,60,Male,Home Goods,199.71,2024-11-12
3309,32,Male,Books,150.62,2024-09-12
3310,57,Prefer Not to say,Food & Beverage,137.54,2024-06-01
3311,35,Prefer Not to say,Books,113.87,2024-01-27
3312,30,Male,Home Goods,440.62,2024-02-13
3313,56,Male,Food & Beverage,289.63,2024-12-15
3314,53,Prefer Not to say,Home Goods,356.7,2024-07-13
3315,68,Male,Home Goods,226.19,2024-05-07
3316,57,Male,Books,130.73,2024-08-20
3317,53,Female,Food & Beverage,71.57,2024-03-04
3318,64,Male,Food & Beverage,84.68,2024-12-02
3319,60,Female,Home Goods,102.23,2024-01-03
3320,25,Prefer Not to say,Books,250.82,2024-12-17
3321,49,Prefer Not to say,Books,436.52,2024-08-25
3322,24,Prefer Not to say,Books,224.28,2024-10-03
3323,23,Female,Home Goods,330.92,2024-11-19
3324,25,Male,Books,96.75,2024-11-29
3325,52,Male,Electronics,360.4,2024-11-21
3326,41,Female,Apparel,140.05,2024-12-02
3327,50,Female,Electronics,442.95,2024-08-23
3328,35,Prefer Not to say,Home Goods,103.89,2024-12-06
3329,29,Female,Books,349.21,2024-09-02
3330,64,Male,Apparel,112.67,2024-09-29
3331,35,Male,Electronics,441.03,2024-04-07
3332,19,Male,Food & Beverage,397.16,2024-05-21
3333,53,Prefer Not to say,Apparel,252.62,2024-12-22
3334,18,Prefer Not to say,Food & Beverage,25.12,2024-03-20
3335,55,Female,Home Goods,107.02,2024-06-01
3336,66,Male,Books,223.7,2024-11-04
3337,26,Male,Home Goods,130.86,2024-09-12
3338,33,Male,Electronics,410.98,2024-04-14
3339,27,Female,Books,264.63,2024-08-15
3340,45,Male,Food & Beverage,202.51,2024-04-30
3341,43,Male,Books,244.93,2024-09-14
3342,18,Prefer Not to say,Apparel,75.29,2024-04-12
3343,44,Male,Food & Beverage,103.73,2024-11-06
3344,50,Male,Food & Beverage,381.29,2024-06-14
3345,18,Male,Electronics,253.07,2024-09-22
3346,22,Male,Home Goods,183.06,2024-04-03
3347,31,Male,Home Goods,347.54,2024-08-08
3348,31,Prefer Not to say,Electronics,82.85,2024-06-19
3349,54,Female,Apparel,22.26,2024-07-06
3350,55,Prefer Not to say,Apparel,175.03,2024-09-07
3351,54,Male,Apparel,202.13,2024-12-12
3352,46,Female,Apparel,53.02,2024-11-05
3353,18,Female,Food & Beverage,107.05,2024-02-26
3354,53,Female,Apparel,489.15,2024-04-24
3355,59,Prefer Not to say,Electronics,311.99,2024-07-27
3356,25,Prefer Not to say,Apparel,473.7,2024-06-04
3357,22,Male,Home Goods,481.37,2024-08-11
3358,60,Prefer Not to say,Books,356.62,2024-11-13
3359,50,Female,Books,156.51,2024-03-14
3360,54,Female,Apparel,248.47,2024-12-05
3361,31,Male,Home Goods,434.81,2024-11-11
3362,52,Female,Home Goods,249.04,2024-01-26
3363,41,Male,Books,492.09,2024-02-18
3364,47,Female,Apparel,225.52,2024-12-19
3365,65,Female,Apparel,207.06,2024-05-15
3366,18,Female,Books,16.32,2024-09-29
3367,24,Female,Home Goods,486.07,2024-12-06
3368,64,Prefer Not to say,Food & Beverage,458.34,2024-09-08
3369,33,Prefer Not to say,Apparel,251.6,2024-03-02
3370,39,Female,Apparel,404.39,2024-04-28
3371,19,Female,Books,408.93,2024-01-30
3372,56,Female,Home Goods,258.01,2024-09-01
3373,59,Male,Apparel,36.22,2024-05-25
3374,29,Male,Food & Beverage,412.61,2024-07-01
3375,52,Prefer Not to say,Books,61.04,2024-01-06
3376,68,Female,Home Goods,393.13,2024-05-18
3377,34,Male,Electronics,417.53,2024-08-28
3378,63,Female,Electronics,244.36,2024-10-05
3379,29,Male,Food & Beverage,278.33,2024-06-20
3380,27,Prefer Not to say,Books,104.75,2024-08-31
3381,20,Female,Home Goods,225.38,2024-08-21
3382,62,Prefer Not to say,Books,289.68,2024-09-07
3383,40,Female,Books,411.41,2024-02-02
3384,39,Female,Home Goods,145.3,2024-08-16
3385,65,Female,Apparel,236.95,2024-12-23
3386,49,Male,Food & Beverage,259.17,2024-11-25
3387,25,Prefer Not to say,Books,211.33,2024-12-12
3388,24,Female,Home Goods,146.75,2024-09-17
3389,60,Prefer Not to say,Electronics,389.92,2024-12-23
3390,45,Female,Books,274.71,2024-06-08
3391,59,Prefer Not to say,Books,130.02,2024-02-25
3392,46,Female,Home Goods,64.02,2024-04-22
3393,21,Prefer Not to say,Food & Beverage,26.02,2024-09-28
3394,67,Female,Books,428.45,2024-01-18
3395,64,Female,Books,187.34,2024-02-08
3396,47,Female,Home Goods,102.97,2024-12-21
3397,66,Prefer Not to say,Books,205.11,2024-08-08
3398,47,Male,Electronics,76.52,2024-10-29
3399,18,Prefer Not to say,Home Goods,448.99,2024-06-15
3400,64,Prefer Not to say,Books,364.87,2024-06-15
3401,57,Prefer Not to say,Home Goods,371.66,2024-01-11
3402,30,Female,Electronics,375.31,2024-06-17
3403,19,Male,Electronics,150.05,2024-05-08
3404,68,Male,Electronics,67.27,2024-05-24
3405,34,Prefer Not to say,Food & Beverage,148.23,2024-06-21
3406,36,Male,Food & Beverage,391.65,2024-03-09
3407,24,Male,Books,181.35,2024-04-10
3408,41,Prefer Not to say,Books,192.67,2024-01-04
3409,22,Female,Apparel,192.89,2024-06-27
3410,40,Prefer Not to say,Apparel,86.14,2024-01-31
3411,67,Prefer Not to say,Home Goods,491.77,2024-07-19
3412,30,Prefer Not to say,Food & Beverage,44.35,2024-11-15
3413,60,Female,Electronics,125.43,2024-09-10
3414,55,Male,Home Goods,206.76,2024-05-27
3415,56,Prefer Not to say,Food & Beverage,374.6,2024-04-22
3416,21,Male,Books,469.06,2024-08-19
3417,23,Male,Apparel,450.67,2024-11-19
3418,24,Male,Electronics,277.47,2024-02-17
3419,41,Female,Electronics,94.39,2024-10-18
3420,42,Male,Apparel,201.64,2024-03-31
3421,31,Female,Apparel,180.61,2024-02-25
3422,65,Prefer Not to say,Food & Beverage,451.31,2024-07-26
3423,61,Prefer Not to say,Food & Beverage,372.13,2024-04-06
3424,51,Female,Food & Beverage,106.62,2024-05-13
3425,64,Prefer Not to say,Electronics,278.98,2024-11-29
3426,44,Male,Apparel,225.14,2024-09-17
3427,64,Prefer Not to say,Books,218.05,2024-08-12
3428,27,Prefer Not to say,Books,76.94,2024-09-23
3429,68,Male,Apparel,246.94,2024-10-30
3430,50,Male,Electronics,95.85,2024-08-21
3431,52,Male,Food & Beverage,50.89,2024-07-23
3432,67,Male,Apparel,79.01,2024-01-01
3433,39,Male,Books,398.42,2024-11-28
3434,28,Male,Books,414.88,2024-02-11
3435,25,Female,Books,271.45,2024-12-23
3436,62,Female,Home Goods,138.84,2024-10-06
3437,66,Prefer Not to say,Home Goods,495.85,2024-03-06
3438,64,Prefer Not to say,Electronics,242.17,2024-06-28
3439,23,Male,Books,310.81,2024-07-05
3440,34,Prefer Not to say,Electronics,20.78,2024-12-19
3441,50,Female,Home Goods,401.88,2024-03-16
3442,69,Male,Electronics,218.35,2024-10-12
3443,57,Female,Home Goods,245.03,2024-12-15
3444,60,Female,Home Goods,25.39,2024-04-25
3445,37,Female,Electronics,101.64,2024-01-15
3446,19,Male,Books,456.37,2024-09-17
3447,62,Female,Electronics,31.52,2024-08-08
3448,61,Prefer Not to say,Food & Beverage,75.51,2024-01-11
3449,55,Female,Books,76.23,2024-10-30
3450,39,Male,Books,43.27,2024-07-30
3451,32,Female,Electronics,103.17,2024-11-19
3452,65,Male,Electronics,227.67,2024-05-02
3453,64,Prefer Not to say,Electronics,163.56,2024-06-11
3454,50,Male,Electronics,400.75,2024-03-10
3455,35,Male,Food & Beverage,471.14,2024-12-10
3456,69,Prefer Not to say,Food & Beverage,360.39,2024-02-28
3457,59,Female,Books,317.17,2024-11-13
3458,35,Prefer Not to say,Electronics,141.16,2024-01-13
3459,45,Female,Books,282.01,2024-06-04
3460,58,Prefer Not to say,Home Goods,209.24,2024-04-27
3461,24,Female,Home Goods,452.35,2024-12-02
3462,21,Female,Food & Beverage,308.92,2024-10-04
3463,41,Prefer Not to say,Food & Beverage,463.78,2024-03-14
3464,55,Prefer Not to say,Books,448.79,2024-05-30
3465,66,Male,Home Goods,172.7,2024-09-16
3466,52,Prefer Not to say,Apparel,333.39,2024-08-03
3467,51,Female,Food & Beverage,163.46,2024-03-16
3468,46,Female,Books,153.59,2024-11-15
3469,58,Prefer Not to say,Apparel,51.09,2024-05-30
3470,51,Female,Apparel,18.48,2024-11-15
3471,60,Prefer Not to say,Home Goods,293.87,2024-08-29
3472,62,Male,Home Goods,498.97,2024-04-14
3473,55,Prefer Not to say,Electronics,309.57,2024-08-13
3474,59,Male,Apparel,154.78,2024-10-11
3475,26,Female,Electronics,286.47,2024-04-06
3476,37,Prefer Not to say,Electronics,484.62,2024-06-21
3477,40,Prefer Not to say,Electronics,299.39,2024-07-27
3478,20,Female,Electronics,433.76,2024-06-20
3479,40,Male,Apparel,373.79,2024-07-23
3480,23,Female,Food & Beverage,55.11,2024-01-09
3481,59,Male,Electronics,295.4,2024-05-25
3482,23,Male,Apparel,265.4,2024-06-13
3483,52,Female,Home Goods,103.06,2024-05-25
3484,30,Female,Home Goods,112.18,2024-06-22
3485,18,Prefer Not to say,Electronics,191.56,2024-02-10
3486,49,Prefer Not to say,Home Goods,50.28,2024-05-03
3487,31,Male,Electronics,368.41,2024-06-01
3488,58,Female,Home Goods,336.07,2024-08-31
3489,33,Male,Electronics,219.18,2024-04-19
3490,65,Male,Home Goods,204.61,2024-09-20
3491,18,Male,Books,113.76,2024-04-25
3492,43,Prefer Not to say,Books,150.54,2024-04-28
3493,35,Prefer Not to say,Books,165.53,2024-05-27
3494,38,Male,Apparel,493.5,2024-03-02
3495,52,Female,Home Goods,187.04,2024-12-18
3496,26,Female,Electronics,50.6,2024-10-03
3497,53,Male,Apparel,195.61,2024-07-10
3498,59,Prefer Not to say,Home Goods,41.59,2024-08-25
3499,19,Male,Home Goods,363.79,2024-12-08
3500,19,Female,Apparel,374.68,2024-05-23
3501,41,Prefer Not to say,Apparel,53.18,2024-01-18
3502,21,Prefer Not to say,Apparel,419.19,2024-02-18
3503,45,Male,Food & Beverage,162.63,2024-07-21
3504,58,Prefer Not to say,Apparel,252.68,2024-02-08
3505,49,Female,Apparel,269.96,2024-06-24
3506,21,Female,Food & Beverage,344.79,2024-05-02
3507,19,Male,Home Goods,187.99,2024-12-30
3508,43,Male,Home Goods,181.99,2024-08-02
3509,58,Prefer Not to say,Food & Beverage,90.94,2024-10-21
3510,39,Male,Apparel,10.84,2024-06-26
3511,45,Prefer Not to say,Home Goods,87.64,2024-11-06
3512,34,Female,Books,374.5,2024-11-23
3513,36,Prefer Not to say,Apparel,299.18,2024-01-17
3514,27,Female,Books,153.45,2024-12-19
3515,19,Female,Food & Beverage,204.98,2024-11-26
3516,38,Prefer Not to say,Home Goods,470.69,2024-05-20
3517,20,Prefer Not to say,Home Goods,230.63,2024-12-25
3518,19,Male,Electronics,418.81,2024-09-30
3519,47,Prefer Not to say,Electronics,96.71,2024-09-23
3520,47,Prefer Not to say,Books,333.82,2024-02-16
3521,41,Prefer Not to say,Home Goods,241.52,2024-05-25
3522,30,Prefer Not to say,Apparel,375.63,2024-08-08
3523,52,Female,Books,113.13,2024-12-01
3524,44,Prefer Not to say,Food & Beverage,55.62,2024-09-22
3525,26,Male,Electronics,349.11,2024-12-17
3526,27,Male,Home Goods,112.0,2024-05-15
3527,18,Female,Books,496.3,2024-04-18
3528,58,Female,Books,315.1,2024-05-18
3529,50,Male,Books,61.18,2024-06-27
3530,66,Prefer Not to say,Books,117.42,2024-04-07
3531,48,Male,Electronics,372.71,2024-06-21
3532,66,Female,Home Goods,274.41,2024-08-24
3533,18,Prefer Not to say,Home Goods,92.1,2024-01-22
3534,18,Female,Food & Beverage,381.51,2024-12-30
3535,49,Male,Electronics,102.27,2024-06-22
3536,27,Female,Electronics,493.13,2024-07-17
3537,22,Prefer Not to say,Electronics,381.85,2024-08-09
3538,58,Male,Apparel,52.0,2024-05-26
3539,35,Male,Apparel,149.76,2024-01-07
3540,34,Female,Home Goods,15.87,2024-06-16
3541,55,Female,Home Goods,450.95,2024-03-19
3542,47,Prefer Not to say,Books,126.46,2024-03-12
3543,26,Prefer Not to say,Food & Beverage,147.55,2024-06-30
3544,26,Female,Electronics,353.05,2024-11-05
3545,45,Female,Electronics,448.63,2024-02-29
3546,47,Prefer Not to say,Apparel,125.88,2024-02-14
3547,65,Prefer Not to say,Food & Beverage,315.68,2024-08-16
3548,47,Female,Books,250.92,2024-04-23
3549,49,Prefer Not to say,Books,17.8,2024-07-20
3550,39,Prefer Not to say,Apparel,274.26,2024-10-28
3551,46,Prefer Not to say,Books,120.73,2024-05-12
3552,28,Male,Books,432.89,2024-01-24
3553,28,Male,Books,353.44,2024-12-06
3554,68,Male,Apparel,347.53,2024-06-12
3555,38,Female,Home Goods,28.71,2024-08-13
3556,61,Prefer Not to say,Apparel,344.67,2024-02-03
3557,28,Prefer Not to say,Food & Beverage,103.72,2024-05-02
3558,58,Female,Electronics,380.98,2024-02-16
3559,50,Prefer Not to say,Food & Beverage,192.52,2024-12-15
3560,53,Female,Books,222.96,2024-11-18
3561,52,Female,Apparel,85.06,2024-02-11
3562,62,Prefer Not to say,Apparel,264.8,2024-11-17
3563,53,Prefer Not to say,Apparel,460.61,2024-09-15
3564,26,Male,Electronics,121.51,2024-09-06
3565,42,Prefer Not to say,Electronics,30.88,2024-01-19
3566,64,Male,Apparel,79.08,2024-05-16
3567,24,Female,Food & Beverage,149.83,2024-11-12
3568,62,Prefer Not to say,Electronics,210.44,2024-04-09
3569,53,Prefer Not to say,Electronics,250.08,2024-10-01
3570,27,Prefer Not to say,Electronics,157.22,2024-07-19
3571,23,Prefer Not to say,Apparel,52.1,2024-06-18
3572,69,Prefer Not to say,Food & Beverage,327.41,2024-05-29
3573,55,Prefer Not to say,Food & Beverage,455.58,2024-12-27
3574,23,Female,Food & Beverage,393.83,2024-08-02
3575,62,Female,Apparel,171.85,2024-07-11
3576,25,Female,Books,120.49,2024-07-06
3577,53,Female,Food & Beverage,284.93,2024-04-15
3578,66,Female,Electronics,486.64,2024-11-14
3579,45,Female,Electronics,124.57,2024-02-06
3580,23,Female,Apparel,238.54,2024-03-26
3581,69,Female,Books,287.04,2024-05-27
3582,44,Prefer Not to say,Electronics,265.46,2024-11-20
3583,60,Male,Apparel,429.99,2024-02-18
3584,52,Female,Apparel,405.46,2024-08-19
3585,50,Prefer Not to say,Home Goods,139.85,2024-02-09
3586,32,Female,Home Goods,467.6,2024-09-19
3587,56,Female,Electronics,281.29,2024-04-06
3588,39,Prefer Not to say,Home Goods,255.99,2024-03-19
3589,58,Male,Electronics,84.57,2024-12-26
3590,23,Male,Food & Beverage,449.06,2024-10-17
3591,35,Female,Apparel,44.81,2024-09-18
3592,19,Male,Apparel,355.4,2024-02-05
3593,36,Prefer Not to say,Books,266.31,2024-04-01
3594,64,Female,Books,284.13,2024-06-30
3595,51,Prefer Not to say,Electronics,365.22,2024-12-02
3596,53,Prefer Not to say,Apparel,279.97,2024-04-16
3597,27,Prefer Not to say,Books,383.31,2024-08-02
3598,31,Female,Apparel,417.69,2024-11-16
3599,64,Male,Home Goods,136.33,2024-10-26
3600,68,Female,Home Goods,286.28,2024-01-25
3601,55,Prefer Not to say,Food & Beverage,60.66,2024-08-09
3602,34,Male,Food & Beverage,231.41,2024-02-15
3603,66,Prefer Not to say,Books,363.67,2024-04-18
3604,36,Female,Food & Beverage,434.03,2024-03-31
3605,24,Prefer Not to say,Electronics,373.79,2024-03-01
3606,65,Male,Home Goods,19.9,2024-04-11
3607,34,Prefer Not to say,Apparel,350.36,2024-08-05
3608,64,Prefer Not to say,Home Goods,337.62,2024-07-16
3609,19,Male,Apparel,295.54,2024-08-12
3610,30,Prefer Not to say,Books,461.86,2024-05-21
3611,49,Male,Books,21.2,2024-08-13
3612,57,Prefer Not to say,Electronics,439.77,2024-04-12
3613,67,Female,Home Goods,15.61,2024-04-06
3614,19,Male,Food & Beverage,319.34,2024-04-23
3615,50,Prefer Not to say,Books,98.66,2024-09-03
3616,52,Female,Home Goods,10.69,2024-01-16
3617,49,Female,Books,206.31,2024-07-16
3618,46,Male,Food & Beverage,62.53,2024-01-17
3619,18,Prefer Not to say,Books,226.95,2024-09-22
3620,69,Prefer Not to say,Food & Beverage,377.17,2024-02-17
3621,20,Female,Apparel,472.42,2024-11-10
3622,61,Male,Electronics,277.93,2024-05-03
3623,32,Female,Electronics,382.05,2024-09-16
3624,32,Male,Apparel,144.27,2024-02-25
3625,52,Prefer Not to say,Food & Beverage,240.52,2024-10-20
3626,42,Prefer Not to say,Apparel,28.44,2024-08-20
3627,44,Prefer Not to say,Electronics,467.03,2024-09-05
3628,28,Prefer Not to say,Books,36.3,2024-06-04
3629,18,Female,Electronics,317.95,2024-10-23
3630,63,Prefer Not to say,Electronics,128.57,2024-02-01
3631,44,Female,Apparel,106.09,2024-11-13
3632,26,Male,Home Goods,34.71,2024-02-24
3633,48,Prefer Not to say,Electronics,494.25,2024-03-04
3634,66,Female,Home Goods,196.61,2024-09-08
3635,60,Male,Books,15.14,2024-08-13
3636,47,Male,Electronics,307.67,2024-01-12
3637,25,Prefer Not to say,Electronics,109.52,2024-04-20
3638,42,Male,Apparel,394.91,2024-08-17
3639,33,Female,Apparel,331.88,2024-07-03
3640,53,Prefer Not to say,Books,35.3,2024-08-16
3641,43,Female,Electronics,39.0,2024-07-26
3642,65,Prefer Not to say,Home Goods,42.22,2024-02-11
3643,28,Male,Books,151.9,2024-06-20
3644,18,Female,Books,74.01,2024-04-23
3645,18,Male,Home Goods,210.76,2024-03-11
3646,43,Prefer Not to say,Apparel,117.2,2024-05-11
3647,62,Prefer Not to say,Books,142.69,2024-08-24
3648,21,Female,Apparel,21.59,2024-09-30
3649,24,Male,Books,450.06,2024-02-22
3650,36,Male,Apparel,117.91,2024-12-16
3651,38,Prefer Not to say,Apparel,250.42,2024-03-18
3652,18,Prefer Not to say,Food & Beverage,294.31,2024-04-13
3653,53,Male,Home Goods,475.88,2024-04-12
3654,24,Prefer Not to say,Home Goods,435.68,2024-02-01
3655,27,Male,Home Goods,156.51,2024-12-20
3656,51,Male,Books,448.36,2024-05-04
3657,52,Female,Electronics,200.91,2024-03-19
3658,54,Male,Food & Beverage,84.92,2024-08-06
3659,21,Male,Apparel,274.67,2024-09-04
3660,64,Prefer Not to say,Books,325.82,2024-11-19
3661,53,Male,Apparel,249.0,2024-06-17
3662,58,Female,Electronics,461.8,2024-08-07
3663,61,Prefer Not to say,Books,141.09,2024-06-02
3664,64,Prefer Not to say,Electronics,187.05,2024-09-24
3665,23,Prefer Not to say,Electronics,439.14,2024-11-26
3666,63,Prefer Not to say,Apparel,165.5,2024-01-13
3667,58,Female,Home Goods,424.61,2024-05-03
3668,50,Prefer Not to say,Books,142.34,2024-06-17
3669,43,Female,Electronics,193.67,2024-03-29
3670,66,Female,Electronics,428.77,2024-09-12
3671,64,Prefer Not to say,Food & Beverage,481.63,2024-12-29
3672,67,Male,Home Goods,302.04,2024-02-13
3673,36,Prefer Not to say,Home Goods,258.35,2024-04-21
3674,41,Male,Apparel,221.69,2024-02-02
3675,39,Prefer Not to say,Electronics,429.19,2024-07-17
3676,28,Female,Books,475.52,2024-05-27
3677,32,Male,Home Goods,98.21,2024-05-21
3678,25,Female,Apparel,29.4,2024-09-30
3679,43,Female,Home Goods,164.94,2024-11-17
3680,27,Female,Home Goods,293.53,2024-12-28
3681,19,Male,Electronics,353.97,2024-04-05
3682,22,Male,Books,446.46,2024-09-21
3683,28,Male,Electronics,491.86,2024-04-12
3684,35,Male,Food & Beverage,386.02,2024-08-23
3685,45,Female,Books,92.83,2024-12-14
3686,45,Prefer Not to say,Books,109.74,2024-02-22
3687,59,Female,Electronics,127.03,2024-04-24
3688,60,Female,Home Goods,191.16,2024-03-22
3689,23,Male,Food & Beverage,12.89,2024-08-20
3690,64,Male,Apparel,327.02,2024-02-20
3691,19,Male,Electronics,409.04,2024-06-15
3692,56,Male,Books,52.58,2024-05-08
3693,58,Male,Apparel,304.63,2024-07-08
3694,29,Male,Apparel,186.37,2024-07-14
3695,33,Male,Apparel,35.55,2024-03-12
3696,52,Female,Books,303.41,2024-12-25
3697,42,Male,Food & Beverage,248.78,2024-08-12
3698,57,Prefer Not to say,Books,419.31,2024-10-17
3699,47,Female,Food & Beverage,85.72,2024-12-20
3700,38,Female,Home Goods,165.73,2024-07-21
3701,69,Female,Books,150.74,2024-05-29
3702,61,Male,Home Goods,79.09,2024-01-29
3703,32,Male,Food & Beverage,441.78,2024-12-09
3704,69,Prefer Not to say,Apparel,412.28,2024-03-26
3705,25,Prefer Not to say,Books,423.14,2024-07-20
3706,67,Female,Books,81.64,2024-04-11
3707,40,Female,Books,424.65,2024-10-15
3708,56,Female,Food & Beverage,119.0,2024-10-30
3709,26,Male,Apparel,154.18,2024-11-08
3710,32,Female,Apparel,199.65,2024-12-05
3711,42,Male,Books,287.1,2024-06-20
3712,27,Male,Apparel,304.12,2024-12-15
3713,66,Male,Apparel,355.38,2024-01-22
3714,22,Prefer Not to say,Electronics,84.2,2024-12-01
3715,49,Female,Food & Beverage,257.97,2024-08-03
3716,67,Male,Books,284.62,2024-02-14
3717,41,Male,Home Goods,444.0,2024-05-18
3718,39,Female,Food & Beverage,279.28,2024-03-14
3719,33,Female,Apparel,455.12,2024-12-20
3720,42,Female,Books,235.16,2024-08-02
3721,25,Male,Electronics,360.97,2024-06-11
3722,25,Prefer Not to say,Electronics,162.29,2024-09-27
3723,43,Prefer Not to say,Home Goods,215.77,2024-10-12
3724,66,Female,Home Goods,397.45,2024-08-31
3725,66,Prefer Not to say,Food & Beverage,364.79,2024-08-14
3726,43,Prefer Not to say,Home Goods,482.18,2024-04-27
3727,40,Male,Books,450.01,2024-02-07
